id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images,reference
ul-1051,mcq,各論I 気道・肺疾患,各論I-1 感染症および炎症性疾患,結核について正しいのはどれか。,"{""a"": ""感染様式は飛沫感染である"", ""b"": ""感染者の約50％が発症する"", ""c"": ""感染症法上の2類感染症である"", ""d"": ""発生届は診断から7日以内に提出する"", ""e"": ""IGRAはBCG接種の影響を受ける""}","[""c""]","結核は空気感染で，感染者の約10％が発症する。2類感染症で，活動性結核を診断したらただちに保健所へ発生届を提出する。IGRAはBCGの影響を受けない。
【選択肢の解説】
❌「感染様式は飛沫感染である」：誤り。空気（飛沫核）感染である。
❌「感染者の約50％が発症する」：誤り。約10％である。
⭕「感染症法上の2類感染症である」：正しい。
❌「発生届は診断から7日以内に提出する」：誤り。ただちに提出する。
❌「IGRAはBCG接種の影響を受ける」：誤り。ESAT-6・CFP-10はBCGに存在せず影響を受けない。

【本文の下線部】
結核は感染症法による「2類感染症」に分類され，医師は活動性結核の患者を診断した際は，ただちに最寄りの保健所に発生届を提出しなければならない
（教科書 p.298）","[""各論I"", ""感染症および炎症性疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 38, ""image"": ""assets/reference_pages/k1_p038.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=38"", ""highlights"": [{""x"": 0.0824, ""y"": 0.6852, ""w"": 0.3791, ""h"": 0.0151}, {""x"": 0.0659, ""y"": 0.7027, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.0659, ""y"": 0.7202, ""w"": 0.3626, ""h"": 0.0151}]}"
ul-1052,mcq,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,急性好酸球性肺炎（AEP）について正しいのはどれか。,"{""a"": ""喫煙開始後あるいは禁煙後の喫煙再開1ヵ月以内の発症が多い"", ""b"": ""BALF好酸球比率10％以上が診断基準である"", ""c"": ""副腎皮質ステロイド薬への反応性は不良である"", ""d"": ""治療期間は6ヵ月必要である"", ""e"": ""再発が多い""}","[""a""]","本邦では喫煙開始・再開1ヵ月以内の発症が多い。BALF好酸球比率は25％以上，ステロイド反応性は良好で治療期間は2週間，予後良好で再発はない。
【選択肢の解説】
⭕「喫煙開始後あるいは禁煙後の喫煙再開1ヵ月以内の発症が多い」：正しい。
❌「BALF好酸球比率10％以上が診断基準である」：誤り。25％以上である。
❌「副腎皮質ステロイド薬への反応性は不良である」：誤り。良好である。
❌「治療期間は6ヵ月必要である」：誤り。2週間程度で足りる。
❌「再発が多い」：誤り。予後良好で再発はない。

【本文の下線部】
…好酸球比率は25％以上
（教科書 p.340）","[""各論I"", ""アレルギー性疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 80, ""image"": ""assets/reference_pages/k1_p080.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=80"", ""highlights"": [{""x"": 0.7994, ""y"": 0.6852, ""w"": 0.0989, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.7027, ""w"": 0.0713, ""h"": 0.0151}]}"
ul-1053,mcq,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,慢性好酸球性肺炎（CEP）について正しいのはどれか。,"{""a"": ""喫煙者に好発する"", ""b"": ""胸部X線でphotographic negative of pulmonary edemaを呈する"", ""c"": ""気管支喘息の合併はまれである"", ""d"": ""ステロイド中止後の再燃はまれである"", ""e"": ""陰影は肺門部優位に分布する""}","[""b""]","CEPはAEPと異なり喫煙者での発症は少ない。両側末梢優位の浸潤影を呈しphotographic negative of pulmonary edemaと表現される。喘息合併は1/3にみられ，ステロイド漸減中・中止後の再燃が多い。
【選択肢の解説】
❌「喫煙者に好発する」：誤り。AEPと異なり喫煙者での発症は少ない。
⭕「胸部X線でphotographic negative of pulmonary edemaを呈する」：正しい。両側末梢優位の浸潤影である。
❌「気管支喘息の合併はまれである」：誤り。約1/3にみられる。
❌「ステロイド中止後の再燃はまれである」：誤り。漸減中・中止後の再燃が多い。
❌「陰影は肺門部優位に分布する」：誤り。末梢優位である。

【本文の下線部】
…photo-graphic negative of pulmonary edema
（教科書 p.342）","[""各論I"", ""アレルギー性疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 82, ""image"": ""assets/reference_pages/k1_p082.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=82"", ""highlights"": [{""x"": 0.4121, ""y"": 0.7202, ""w"": 0.0494, ""h"": 0.0151}, {""x"": 0.0659, ""y"": 0.7377, ""w"": 0.2843, ""h"": 0.0151}]}"
ul-1054,mcq,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,アレルギー性気管支肺アスペルギルス症（ABPA）について正しいのはどれか。,"{""a"": ""Ⅱ型・Ⅳ型アレルギー反応が関与する"", ""b"": ""特徴的画像所見にhigh-attenuation mucus（HAM）がある"", ""c"": ""末梢性気管支拡張が特徴である"", ""d"": ""治療は抗真菌薬単独で行う"", ""e"": ""喀出される粘液栓は白色である""}","[""b""]","ABPAはⅠ型・Ⅲ型アレルギー反応が関与し，粘液栓・中枢性気管支拡張像・HAMが特徴。粘液栓は褐色で，治療は経口副腎皮質ステロイド薬とアゾール系経口抗真菌薬。
【選択肢の解説】
❌「Ⅱ型・Ⅳ型アレルギー反応が関与する」：誤り。I型・III型である。
⭕「特徴的画像所見にhigh-attenuation mucus（HAM）がある」：正しい。傍脊椎筋より高吸収（CT値70 HU以上）の粘液栓である。
❌「末梢性気管支拡張が特徴である」：誤り。中枢性気管支拡張が特徴である。
❌「治療は抗真菌薬単独で行う」：誤り。経口ステロイドとアゾール系抗真菌薬を用いる。
❌「喀出される粘液栓は白色である」：誤り。褐色である。

【本文の下線部】
…粘液栓，中枢性気管支拡張像…high-attenuationmucus（HAM）
（教科書 p.344）","[""各論I"", ""アレルギー性疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 84, ""image"": ""assets/reference_pages/k1_p084.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=84"", ""highlights"": [{""x"": 0.717, ""y"": 0.4926, ""w"": 0.1813, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.5101, ""w"": 0.0354, ""h"": 0.0151}, {""x"": 0.7678, ""y"": 0.5276, ""w"": 0.1306, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.5451, ""w"": 0.1244, ""h"": 0.0151}]}"
ul-1055,mcq,各論I 気道・肺疾患,各論I-5 特発性間質性肺炎（IIPs）,特発性肺線維症（IPF）について正しいのはどれか。,"{""a"": ""急性増悪は年間5～10％程度の頻度で生じる"", ""b"": ""バチ指はほとんどみられない"", ""c"": ""捻髪音は約半数の患者にみられる"", ""d"": ""診断にHRCTは必須ではない"", ""e"": ""診断に多分野による集学的検討（MDD）は不要である""}","[""a""]","IPFは年間5～10％の頻度で急性増悪を来す。捻髪音は90％以上，バチ指は30～60％にみられ予後不良の指標。HRCTは必須でMDDによる診断が推奨される。
【選択肢の解説】
⭕「急性増悪は年間5〜10％程度の頻度で生じる」：正しい。最終死因の約4割を占める。
❌「バチ指はほとんどみられない」：誤り。30〜60％にみられ予後不良の指標となる。
❌「捻髪音は約半数の患者にみられる」：誤り。90％以上にみられる。
❌「診断にHRCTは必須ではない」：誤り。必須である。
❌「診断に多分野による集学的検討（MDD）は不要である」：誤り。推奨される。

【本文の下線部】
IPFは通常，緩徐で慢性進行性の経過をたどるが，進行速度には個人差が大きく，一個人内でも一定でない．さらに年間5～10％程度の頻度で，慢性進行とは明らかに異なる急性増悪を呈することがある
（教科書 p.349）","[""各論I"", ""特発性間質性肺炎"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 89, ""image"": ""assets/reference_pages/k1_p089.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=89"", ""highlights"": [{""x"": 0.1181, ""y"": 0.7377, ""w"": 0.3791, ""h"": 0.0151}, {""x"": 0.1016, ""y"": 0.7552, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.1016, ""y"": 0.7727, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.1016, ""y"": 0.7902, ""w"": 0.3297, ""h"": 0.0151}]}"
ul-1056,mcq,各論I 気道・肺疾患,各論I-5 特発性間質性肺炎（IIPs）,非特異性間質性肺炎（NSIP）について正しいのはどれか。,"{""a"": ""病変分布は時相的に不均一である"", ""b"": ""HRCTでsubpleural sparingを示す"", ""c"": ""典型的な蜂窩肺を呈する"", ""d"": ""5年生存率はIPFより不良である"", ""e"": ""経過中に膠原病を発症することはない""}","[""b""]","NSIPは空間的・時相的に均一な病変分布で，胸膜下に変化が乏しいsubpleural sparingが特徴。典型的蜂窩肺はみられず5年生存率82％でIPFより良好。3～17％が経過中に膠原病を発症する。
【選択肢の解説】
❌「病変分布は時相的に不均一である」：誤り。均一である（不均一なのはUIP）。
⭕「HRCTでsubpleural sparingを示す」：正しい。胸膜直下に変化が乏しい。
❌「典型的な蜂窩肺を呈する」：誤り。認めない。
❌「5年生存率はIPFより不良である」：誤り。82％と良好である。
❌「経過中に膠原病を発症することはない」：誤り。3〜17％が発症する。

【本文の下線部】
…所見が肺全体において均一であり，二次小葉内でも均一な所見を示す．典型的な蜂窩肺はみられず，しばしば気管支血管束に沿って病変が分布し，胸膜下には変化が乏しい（subpleural sparing）
（教科書 p.355）","[""各論I"", ""特発性間質性肺炎"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 95, ""image"": ""assets/reference_pages/k1_p095.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=95"", ""highlights"": [{""x"": 0.5714, ""y"": 0.405, ""w"": 0.3626, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.4225, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.44, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.4575, ""w"": 0.2898, ""h"": 0.0151}]}"
ul-1057,mcq,各論I 気道・肺疾患,各論I-5 特発性間質性肺炎（IIPs）,呼吸細気管支炎関連間質性肺疾患（RB-ILD）について正しいのはどれか。,"{""a"": ""非喫煙者に多い"", ""b"": ""病理学的に呼吸細気管支中心のマクロファージ集積を認める"", ""c"": ""治療に禁煙は不要である"", ""d"": ""CTでは下葉優位の蜂窩肺を呈する"", ""e"": ""BALではリンパ球増多が特徴的である""}","[""b""]","RB-ILDはほとんどが現喫煙者（30 pack-years超が多い）で，呼吸細気管支中心のマクロファージ集積が特徴。CTは小葉中心性の粒状影・すりガラス陰影で，BALではリンパ球増多を欠く。禁煙が必須。
【選択肢の解説】
❌「非喫煙者に多い」：誤り。ほとんどが現喫煙者である。
⭕「病理学的に呼吸細気管支中心のマクロファージ集積を認める」：正しい。
❌「治療に禁煙は不要である」：誤り。禁煙が必須である。
❌「CTでは下葉優位の蜂窩肺を呈する」：誤り。小葉中心性の粒状影・すりガラス陰影である。
❌「BALではリンパ球増多が特徴的である」：誤り。リンパ球増多を欠き、色素沈着マクロファージが出現する。

【本文の下線部】
病理組織学的特徴（図2）は，呼吸細気管支中心のマクロファージ集積で，隣接する肺胞腔内にも同様の変化をきたす
（教科書 p.357）","[""各論I"", ""特発性間質性肺炎"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 97, ""image"": ""assets/reference_pages/k1_p097.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=97"", ""highlights"": [{""x"": 0.5549, ""y"": 0.44, ""w"": 0.3791, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.4575, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.4751, ""w"": 0.1154, ""h"": 0.0151}]}"
ul-1058,mcq,各論I 気道・肺疾患,各論I-5 特発性間質性肺炎（IIPs）,特発性器質化肺炎（COP）について正しいのはどれか。,"{""a"": ""陰影は固定性で移動しない"", ""b"": ""reversed halo signが特徴的所見として報告されている"", ""c"": ""副腎皮質ステロイド薬への反応性は不良である"", ""d"": ""再燃時に副腎皮質ステロイド薬は無効である"", ""e"": ""TBLBでは診断できない""}","[""b""]","COPではperilobular signやreversed halo signが特徴的。陰影は移動性を示し，ステロイド反応性は良好で再燃時にも有効。典型例はTBLBのOP所見で診断可能。
【選択肢の解説】
❌「陰影は固定性で移動しない」：誤り。移動性を示す。
⭕「reversed halo signが特徴的所見として報告されている」：正しい。perilobular signも特徴的である。
❌「副腎皮質ステロイド薬への反応性は不良である」：誤り。良好である。
❌「再燃時に副腎皮質ステロイド薬は無効である」：誤り。再燃時にも有効である。
❌「TBLBでは診断できない」：誤り。典型例ではOP所見により診断可能である。

【本文の下線部】
…特徴的なCT所見として，perilobular signやreversed halosign（図2c）が報告されている．
（教科書 p.361）","[""各論I"", ""特発性間質性肺炎"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 101, ""image"": ""assets/reference_pages/k1_p101.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=101"", ""highlights"": [{""x"": 0.865, ""y"": 0.5976, ""w"": 0.0691, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.6151, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.6326, ""w"": 0.2389, ""h"": 0.0151}]}"
ul-1059,mcq,各論I 気道・肺疾患,各論I-5 特発性間質性肺炎（IIPs）,急性間質性肺炎（AIP）について正しいのはどれか。,"{""a"": ""病理学的にUIPパターンを示す"", ""b"": ""idiopathic ARDSとも呼ばれる"", ""c"": ""典型的な蜂巣肺を呈する"", ""d"": ""予後は良好で通常は完全寛解する"", ""e"": ""誘因が明らかなことが多い""}","[""b""]","AIPは誘因（敗血症・感染・外傷・薬剤など）を認めない点でARDSと異なり，idiopathic ARDSとも呼ばれる。病理はDAD，典型的蜂巣肺は認めず重篤だが完全寛解もありうる。
【選択肢の解説】
❌「病理学的にUIPパターンを示す」：誤り。DAD（びまん性肺胞傷害）である。
⭕「idiopathic ARDSとも呼ばれる」：正しい。誘因を認めない点でARDSと異なる。
❌「典型的な蜂巣肺を呈する」：誤り。認めない。
❌「予後は良好で通常は完全寛解する」：誤り。重篤で死亡率が高いが、完全寛解もありうる。
❌「誘因が明らかなことが多い」：誤り。誘因を認めないことが定義である。

【本文の下線部】
…誘因（敗血症，肺感染症，外傷，薬剤など）を認めない点が異なり，idiopathic ARDSとも呼ばれる病態である
（教科書 p.362）","[""各論I"", ""特発性間質性肺炎"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 102, ""image"": ""assets/reference_pages/k1_p102.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=102"", ""highlights"": [{""x"": 0.5357, ""y"": 0.8953, ""w"": 0.3626, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.9128, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.9303, ""w"": 0.068, ""h"": 0.0151}]}"
ul-1060,mcq,各論I 気道・肺疾患,各論I-7 薬剤・化学物質・放射線による肺障害,酸素中毒・薬剤性肺障害について正しいのはどれか。,"{""a"": ""酸素中毒の発症は吸入時間のみで決まる"", ""b"": ""bleomycin使用例では高濃度酸素投与が推奨される"", ""c"": ""薬剤性肺障害の発生頻度は本邦で諸外国より高い"", ""d"": ""薬剤性ILDは初期から特徴的な症状を示す"", ""e"": ""免疫チェックポイント阻害薬のirAEは呼吸器系に限局する""}","[""c""]","薬剤性肺障害の発生頻度は本邦で諸外国より高い。酸素中毒は吸入気酸素分圧と吸入時間に依存し，bleomycin・amiodarone・パラコート中毒では最低限の酸素投与とする。薬剤性ILD初期は軽微で感染症との鑑別が困難，irAEは全身臓器に及ぶ。
【選択肢の解説】
❌「酸素中毒の発症は吸入時間のみで決まる」：誤り。吸入気酸素分圧と吸入時間の両方に依存する。
❌「bleomycin使用例では高濃度酸素投与が推奨される」：誤り。肺障害を助長するため最低限の酸素投与とする。amiodaroneやパラコート中毒も同様である。
⭕「薬剤性肺障害の発生頻度は本邦で諸外国より高い」：正しい。
❌「薬剤性ILDは初期から特徴的な症状を示す」：誤り。初期は軽微で感染症との鑑別が困難である。
❌「免疫チェックポイント阻害薬のirAEは呼吸器系に限局する」：誤り。全身のあらゆる臓器に及ぶ。

【本文の下線部】
…呼吸不全に寄与する基礎疾患，特にbleomy-cin，amiodaroneおよびパラコート中毒に続発する肺障害では，ROSs発生により相加相乗的な増悪作用をきたすため，最低限の酸素投与で治療を行うべきである．
（教科書 p.384）","[""各論I"", ""薬剤，化学物質，放射線による肺障害"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 124, ""image"": ""assets/reference_pages/k1_p124.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=124"", ""highlights"": [{""x"": 0.5688, ""y"": 0.6326, ""w"": 0.3296, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.6502, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.6677, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.6852, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.7027, ""w"": 0.0165, ""h"": 0.0151}]}"
ul-1061,mcq,各論I 気道・肺疾患,各論I-2 COPD,COPDについて正しいのはどれか。,"{""a"": ""気管支拡張薬吸入前の1秒率70％未満で診断する"", ""b"": ""気流閉塞による病期分類には％FEV1を用いる"", ""c"": ""CTの気腫性病変は高吸収領域として描出される"", ""d"": ""健康関連QOLはFEV1に依存した指標である"", ""e"": ""6分間歩行試験は気流閉塞の程度を評価する""}","[""b""]","COPDは気管支拡張薬吸入後のFEV1/FVC 70％未満で診断し，病期分類は％FEV1による。気腫性病変は低吸収領域（LAA/LAV），健康関連QOLはFEV1と独立した予後予測因子，6分間歩行試験は運動耐容能の評価。
【選択肢の解説】
❌「気管支拡張薬吸入前の1秒率70％未満で診断する」：誤り。吸入「後」の値で判定する。
⭕「気流閉塞による病期分類には％FEV1を用いる」：正しい。I〜IV期に分類する。
❌「CTの気腫性病変は高吸収領域として描出される」：誤り。低吸収領域（LAA/LAV）である。
❌「健康関連QOLはFEV1に依存した指標である」：誤り。FEV1と独立した予後予測因子である。
❌「6分間歩行試験は気流閉塞の程度を評価する」：誤り。運動耐容能を評価する。

【本文の下線部】
…気管支拡張薬吸入後の1秒率が70％未満
（教科書 p.309）","[""各論I"", ""慢性閉塞性肺疾患（COPD）"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 49, ""image"": ""assets/reference_pages/k1_p049.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=49"", ""highlights"": [{""x"": 0.7198, ""y"": 0.6326, ""w"": 0.2143, ""h"": 0.0151}, {""x"": 0.5385, ""y"": 0.6502, ""w"": 0.0885, ""h"": 0.0151}]}"
ul-1062,mcq,各論I 気道・肺疾患,各論I-3 気管支・細気管支の疾患,気管支拡張症について正しいのはどれか。,"{""a"": ""可逆性の気管支拡張である"", ""b"": ""貯留した喀痰は細菌の培地となり気道炎症を悪化させる"", ""c"": ""吸入療法や排痰訓練は不要である"", ""d"": ""定義上，感染は関与しない"", ""e"": ""閉塞性換気障害は呈さない""}","[""b""]","気管支拡張症は不可逆性の気管支拡張。貯留喀痰は細菌の培地となり炎症を持続・悪化させるため，いかに喀出するかが重要で，吸入療法や排痰訓練が重要となる。
【選択肢の解説】
❌「可逆性の気管支拡張である」：誤り。不可逆性である。
⭕「貯留した喀痰は細菌の培地となり気道炎症を悪化させる」：正しい。
❌「吸入療法や排痰訓練は不要である」：誤り。喀痰の喀出が治療の要であり重要である。
❌「定義上，感染は関与しない」：誤り。感染後の二次性変化が主要な原因である。
❌「閉塞性換気障害は呈さない」：誤り。進行すると閉塞性換気障害を呈する。

【本文の下線部】
貯留した喀痰は細菌の培地となり，増殖を助長し，気道炎症を持続，悪化する原因となるため，いかに喀出するかが重要であり，吸入療法や排痰訓練は重要である．
（教科書 p.316）","[""各論I"", ""気管支・細気管支の疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 56, ""image"": ""assets/reference_pages/k1_p056.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=56"", ""highlights"": [{""x"": 0.5192, ""y"": 0.37, ""w"": 0.3791, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.3875, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.405, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.4225, ""w"": 0.033, ""h"": 0.0151}]}"
ul-1063,mcq,各論I 気道・肺疾患,各論I-3 気管支・細気管支の疾患,閉塞性細気管支炎について正しいのはどれか。,"{""a"": ""可逆性の閉塞性換気障害を呈する"", ""b"": ""確定診断には肺生検による組織診断が必要である"", ""c"": ""治療反応性は良好である"", ""d"": ""原発性のものが大半である"", ""e"": ""肺移植は禁忌である""}","[""b""]","不可逆性で比較的急速に進行する閉塞性換気障害を呈し，確定診断には肺生検を要する。大半は誘因に続発し，治療抵抗性のことが多く，進行例では肺移植も検討される。
【選択肢の解説】
❌「可逆性の閉塞性換気障害を呈する」：誤り。不可逆性で比較的急速に進行する。
⭕「確定診断には肺生検による組織診断が必要である」：正しい。ただし病変分布が斑状のためTBLBでは困難で、外科的肺生検が考慮される。
❌「治療反応性は良好である」：誤り。治療抵抗性のことが多い。
❌「原発性のものが大半である」：誤り。特発性は非常にまれで、大半は誘因に続発する。
❌「肺移植は禁忌である」：誤り。若年者では適応を検討する。

【本文の下線部】
…確定診断に肺生検による組織診断が必要
（教科書 p.318）","[""各論I"", ""気管支・細気管支の疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 58, ""image"": ""assets/reference_pages/k1_p058.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=58"", ""highlights"": [{""x"": 0.3132, ""y"": 0.6852, ""w"": 0.1484, ""h"": 0.0151}, {""x"": 0.0659, ""y"": 0.7027, ""w"": 0.1484, ""h"": 0.0151}]}"
ul-1064,mcq,各論I 気道・肺疾患,各論I-3 気管支・細気管支の疾患,無気肺について正しいのはどれか。,"{""a"": ""円形無気肺は中枢気道の閉塞により生じる"", ""b"": ""板状無気肺は横隔膜上方などに線状にみられる"", ""c"": ""閉塞性無気肺は非閉塞性無気肺の一型である"", ""d"": ""無気肺では呼吸不全は生じない"", ""e"": ""円形無気肺は感染症に特徴的である""}","[""b""]","板状無気肺（plate/discoid atelectasis）は線状の無気肺。円形無気肺は石綿曝露などによる胸膜肥厚に伴い生じる非閉塞性無気肺で，無気肺により呼吸不全が生じる場合もある。
【選択肢の解説】
❌「円形無気肺は中枢気道の閉塞により生じる」：誤り。石綿曝露などによる胸膜肥厚に伴う非閉塞性無気肺である。
⭕「板状無気肺は横隔膜上方などに線状にみられる」：正しい。plate/discoid atelectasisともいう。
❌「閉塞性無気肺は非閉塞性無気肺の一型である」：誤り。両者は並列の分類である。
❌「無気肺では呼吸不全は生じない」：誤り。広範であれば生じる。
❌「円形無気肺は感染症に特徴的である」：誤り。石綿関連疾患でみられる。

【本文の下線部】
…板状無気肺（plate atelectasis, discoid atelectasis）
（教科書 p.324）","[""各論I"", ""気管支・細気管支の疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 64, ""image"": ""assets/reference_pages/k1_p064.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=64"", ""highlights"": [{""x"": 0.5495, ""y"": 0.6503, ""w"": 0.3438, ""h"": 0.0151}]}"
ul-1065,mcq,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,気管支喘息について正しいのはどれか。,"{""a"": ""気道の急性炎症を本態とする"", ""b"": ""変動性を持った気道狭窄による症状で特徴付けられる"", ""c"": ""気道リモデリングは可逆性の気流制限をもたらす"", ""d"": ""単一の病態からなる疾患である"", ""e"": ""喘鳴は必発である""}","[""b""]","喘息は気道の慢性炎症を本態とし，変動性を持った気道狭窄による喘鳴・呼吸困難・胸苦しさ・咳などで特徴付けられる多様性を有する疾患。リモデリングは非可逆性の気流制限をもたらす。
【選択肢の解説】
❌「気道の急性炎症を本態とする」：誤り。慢性炎症である。
⭕「変動性を持った気道狭窄による症状で特徴付けられる」：正しい。喘鳴・呼吸困難・胸苦しさ・咳などを呈する。
❌「気道リモデリングは可逆性の気流制限をもたらす」：誤り。非可逆性の気流制限をもたらす。
❌「単一の病態からなる疾患である」：誤り。多様性を有する症候群である。
❌「喘鳴は必発である」：誤り。咳喘息のように喘鳴を伴わない病型もある。

【本文の下線部】
…気道の慢性炎症を本態とし，変動性を持った気道狭窄による喘鳴，呼吸困難，胸苦しさや咳などの臨床症状で特徴付けられる多様性を有する疾患
（教科書 p.327）","[""各論I"", ""アレルギー性疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 67, ""image"": ""assets/reference_pages/k1_p067.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=67"", ""highlights"": [{""x"": 0.1952, ""y"": 0.37, ""w"": 0.302, ""h"": 0.0151}, {""x"": 0.1016, ""y"": 0.3875, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.1016, ""y"": 0.405, ""w"": 0.3956, ""h"": 0.0151}, {""x"": 0.1016, ""y"": 0.4225, ""w"": 0.0165, ""h"": 0.0151}]}"
ul-1066,mcq,各論I 気道・肺疾患,各論I-4 アレルギー性疾患,咳喘息について正しいのはどれか。,"{""a"": ""本邦の慢性咳嗽の約半数を占める最多の原因疾患である"", ""b"": ""診断にはステロイド反応性が特異的である"", ""c"": ""FeNOは低下する"", ""d"": ""季節性はみられない"", ""e"": ""ICSでは典型的喘息への移行を防げない""}","[""a""]","咳喘息は本邦の慢性咳嗽（8週以上）の約半数を占める。β2刺激薬の有効性が特異的所見，FeNO上昇が補助診断に有用，季節性がしばしばみられ，診断時からのICSで典型喘息への移行が減少する。
【選択肢の解説】
⭕「本邦の慢性咳嗽の約半数を占める最多の原因疾患である」：正しい。
❌「診断にはステロイド反応性が特異的である」：誤り。β2刺激薬（気管支拡張薬）の有効性が特異的所見である。
❌「FeNOは低下する」：誤り。上昇し補助診断に有用である。
❌「季節性はみられない」：誤り。しばしばみられる。
❌「ICSでは典型的喘息への移行を防げない」：誤り。診断時からのICSにより移行が減少する。

【本文の下線部】
…β2刺激薬の有効性が咳喘息に特異的な所見
（教科書 p.338）","[""各論I"", ""アレルギー性疾患"", ""5択"", ""青下線""]",,[],"{""title"": ""各論 I 気道・肺疾患"", ""page"": 78, ""image"": ""assets/reference_pages/k1_p078.webp"", ""viewer"": ""reference-viewer.html?doc=k1&page=78"", ""highlights"": [{""x"": 0.8234, ""y"": 0.335, ""w"": 0.075, ""h"": 0.0151}, {""x"": 0.5027, ""y"": 0.3525, ""w"": 0.2473, ""h"": 0.0151}]}"
